grid_id,relationship_type,related_grid_id
grid.248883.d,Child,grid.459183.2
grid.248883.d,Child,grid.459194.4
grid.248883.d,Child,grid.459186.7
grid.248883.d,Child,grid.459181.0
grid.248883.d,Child,grid.467686.d
grid.248883.d,Child,grid.467695.f
grid.248883.d,Child,grid.459178.6
grid.248883.d,Child,grid.467697.d
grid.248883.d,Child,grid.467702.0
grid.248902.5,Related,grid.413249.9
grid.248902.5,Related,grid.1013.3
grid.249079.1,Child,grid.486743.a
grid.249304.8,Parent,grid.17063.33
grid.249445.a,Related,grid.63054.34
grid.249445.a,Related,grid.47100.32
grid.249447.8,Related,grid.273335.3
grid.249503.9,Child,grid.463870.e
grid.249503.9,Child,grid.461907.d
grid.249503.9,Child,grid.463987.7
grid.249503.9,Child,grid.463970.f
grid.249503.9,Child,grid.464043.1
grid.249878.8,Related,grid.266102.1
grid.249960.0,Related,grid.453071.4
grid.250008.f,Parent,grid.85084.31
grid.250060.1,Parent,grid.410428.b
grid.250277.5,Parent,grid.410865.e
grid.250358.9,Parent,grid.14009.3c
grid.250358.9,Child,grid.467196.b
grid.250358.9,Child,grid.458494.0
grid.250358.9,Child,grid.467811.d
grid.250407.4,Related,grid.1005.4
grid.250514.7,Parent,grid.410428.b
grid.250590.b,Parent,grid.433544.1
grid.250671.7,Related,grid.266100.3
grid.250674.2,Related,grid.17063.33
grid.250674.2,Parent,grid.492573.e
grid.250903.d,Parent,grid.416477.7
grid.251075.4,Child,grid.484573.9
grid.251079.8,Related,grid.144532.5
grid.251313.7,Related,grid.410721.1
grid.251313.7,Child,grid.448384.7
grid.251313.7,Child,grid.468335.f
grid.251916.8,Related,grid.411261.1
grid.251924.9,Related,grid.411403.3
grid.251924.9,Related,grid.411330.4
grid.251993.5,Related,grid.414634.0
grid.251993.5,Related,grid.414636.2
grid.251993.5,Related,grid.416306.6
grid.251993.5,Related,grid.240283.f
grid.251993.5,Related,grid.416477.7
grid.251993.5,Parent,grid.430447.0
grid.251993.5,Parent,grid.268433.8
grid.252039.f,Related,grid.431308.d
grid.252119.c,Child,grid.470513.4
grid.252227.2,Parent,grid.427431.7
grid.252262.3,Child,grid.465015.3
grid.252289.6,Child,grid.252292.c
grid.252292.c,Parent,grid.252289.6
grid.252323.7,Parent,grid.410711.2
grid.252381.f,Parent,grid.479971.5
grid.252487.e,Related,grid.411437.4
grid.252535.6,Related,grid.263934.9
grid.252546.2,Parent,grid.411016.3
grid.252735.4,Related,grid.431308.d
grid.252858.0,Parent,grid.212340.6
grid.252888.d,Related,grid.422201.7
grid.252888.d,Parent,grid.416972.f
grid.252888.d,Parent,grid.264763.2
grid.252890.4,Child,grid.462528.f
grid.252957.e,Related,grid.414884.5
grid.253165.6,Parent,grid.437102.3
grid.253205.3,Parent,grid.212340.6
grid.253246.4,Parent,grid.410443.6
grid.253248.a,Parent,grid.449859.d
grid.253482.a,Parent,grid.212340.6
grid.253527.4,Related,grid.448741.a
grid.253547.2,Parent,grid.253552.6
grid.253552.6,Child,grid.454679.d
grid.253552.6,Child,grid.253547.2
grid.253552.6,Child,grid.155203.0
grid.253552.6,Child,grid.253561.6
grid.253552.6,Child,grid.253553.7
grid.253552.6,Child,grid.253554.0
grid.253552.6,Child,grid.253555.1
grid.253552.6,Child,grid.253556.2
grid.253552.6,Child,grid.253557.3
grid.253552.6,Child,grid.253558.c
grid.253552.6,Child,grid.253559.d
grid.253552.6,Child,grid.213902.b
grid.253552.6,Child,grid.253562.5
grid.253552.6,Child,grid.253563.4
grid.253552.6,Child,grid.253564.3
grid.253552.6,Child,grid.253565.2
grid.253552.6,Child,grid.253566.1
grid.253552.6,Child,grid.253567.0
grid.253552.6,Child,grid.257157.3
grid.253552.6,Child,grid.473836.d
grid.253552.6,Child,grid.263081.e
grid.253552.6,Child,grid.263091.f
grid.253552.6,Child,grid.186587.5
grid.253552.6,Child,grid.263759.c
grid.253553.7,Parent,grid.253552.6
grid.253554.0,Parent,grid.253552.6
grid.253555.1,Parent,grid.253552.6
grid.253555.1,Child,grid.462866.8
grid.253556.2,Parent,grid.253552.6
grid.253557.3,Parent,grid.253552.6
grid.253558.c,Parent,grid.253552.6
grid.253559.d,Parent,grid.253552.6
grid.253561.6,Parent,grid.253552.6
grid.253562.5,Parent,grid.253552.6
grid.253563.4,Parent,grid.253552.6
grid.253564.3,Parent,grid.253552.6
grid.253565.2,Related,grid.413942.9
grid.253565.2,Related,grid.461352.7
grid.253565.2,Parent,grid.253552.6
grid.253566.1,Parent,grid.253552.6
grid.253567.0,Parent,grid.253552.6
grid.253569.e,Parent,grid.437102.3
grid.253613.0,Parent,grid.297878.b
grid.253613.0,Child,grid.468339.3
grid.253615.6,Related,grid.239560.b
grid.253615.6,Related,grid.66782.3d
grid.253615.6,Related,grid.411841.9
grid.253615.6,Related,grid.414310.3
grid.253615.6,Related,grid.417781.c
grid.253615.6,Related,grid.414910.9
grid.253615.6,Related,grid.416545.7
grid.253615.6,Related,grid.415334.4
grid.253615.6,Related,grid.430179.8
grid.253615.6,Related,grid.416381.9
grid.253615.6,Related,grid.414467.4
grid.253615.6,Related,grid.430578.d
grid.253615.6,Child,grid.454659.f
grid.253755.3,Related,grid.412072.2
grid.253893.6,Parent,grid.449859.d
grid.254041.6,Related,grid.477624.4
grid.254107.5,Parent,grid.437102.3
grid.254187.d,Related,grid.467296.8
grid.254187.d,Related,grid.464555.3
grid.254224.7,Related,grid.411651.6
grid.254229.a,Related,grid.411725.4
grid.254230.2,Related,grid.411665.1
grid.254250.4,Parent,grid.212340.6
grid.254274.2,Parent,grid.437102.3
grid.254280.9,Child,grid.430594.f
grid.254286.f,Parent,grid.298187.d
grid.254293.b,Related,grid.67105.35
grid.254293.b,Parent,grid.239578.2
grid.254298.0,Parent,grid.449859.d
grid.254424.1,Child,grid.468374.a
grid.254444.7,Related,grid.461921.9
grid.254444.7,Related,grid.413294.9
grid.254444.7,Related,grid.413184.b
grid.254444.7,Related,grid.411996.2
grid.254444.7,Related,grid.239864.2
grid.254444.7,Related,grid.414723.7
grid.254444.7,Related,grid.415290.b
grid.254444.7,Related,grid.416543.1
grid.254444.7,Related,grid.416413.5
grid.254498.6,Parent,grid.212340.6
grid.254551.2,Parent,grid.42752.36
grid.254567.7,Related,grid.413319.d
grid.254567.7,Related,grid.413826.a
grid.254567.7,Related,grid.415922.9
grid.254567.7,Related,grid.417149.e
grid.254567.7,Parent,grid.411021.7
grid.254662.1,Related,grid.415074.3
grid.254678.a,Parent,grid.410443.6
grid.254748.8,Related,grid.411930.e
grid.254748.8,Related,grid.240866.e
grid.254880.3,Related,grid.17866.3e
grid.254880.3,Related,grid.413480.a
grid.254880.3,Related,grid.414598.5
grid.254880.3,Related,grid.416191.a
grid.254880.3,Related,grid.413726.5
grid.255049.f,Related,grid.429079.1
grid.255089.3,Parent,grid.411362.3
grid.255097.c,Related,grid.420471.4
grid.255097.c,Related,grid.431308.d
grid.255137.7,Related,grid.470088.3
grid.255166.3,Related,grid.412048.b
grid.255364.3,Related,grid.410332.7
grid.255364.3,Related,grid.415022.0
grid.255364.3,Parent,grid.410711.2
grid.255375.3,Parent,grid.298187.d
grid.255380.9,Parent,grid.437102.3
grid.255381.8,Related,grid.417066.2
grid.255407.1,Related,grid.411022.4
grid.255414.3,Related,grid.415513.7
grid.255434.1,Related,grid.452080.b
grid.255437.2,Parent,grid.437102.3
grid.255485.b,Parent,grid.410711.2
grid.255588.7,Related,grid.411061.3
grid.255649.9,Related,grid.411076.5
grid.255794.8,Related,grid.413321.6
grid.255852.d,Parent,grid.410711.2
grid.255948.7,Parent,grid.264245.3
grid.255948.7,Child,grid.427253.5
grid.255951.f,Related,grid.414464.7
grid.255951.f,Related,grid.414530.7
grid.255951.f,Related,grid.418628.1
grid.255951.f,Related,grid.428608.0
grid.255951.f,Related,grid.428611.8
grid.255951.f,Parent,grid.264245.3
grid.255951.f,Child,grid.474447.0
grid.255962.f,Parent,grid.264245.3
grid.255986.5,Parent,grid.264245.3
grid.255986.5,Child,grid.427253.5
grid.255986.5,Child,grid.481548.4
grid.256036.4,Parent,grid.298187.d
grid.256103.3,Parent,grid.410443.6
grid.256112.3,Related,grid.412683.a
grid.256112.3,Related,grid.459778.0
grid.256112.3,Related,grid.411176.4
grid.256115.4,Related,grid.471500.7
grid.256155.0,Related,grid.411652.5
grid.256155.0,Related,grid.411653.4
grid.256302.0,Parent,grid.298187.d
grid.256303.1,Parent,grid.298187.d
grid.256304.6,Parent,grid.298187.d
grid.256342.4,Related,grid.411704.7
grid.256545.5,Parent,grid.462951.d
grid.256607.0,Related,grid.412594.f
grid.256642.1,Related,grid.411887.3
grid.256681.e,Related,grid.411899.c
grid.256696.8,Related,grid.14848.31
grid.256696.8,Child,grid.483276.c
grid.256753.0,Related,grid.464534.4
grid.256753.0,Related,grid.477505.4
grid.256753.0,Related,grid.411945.c
grid.256753.0,Related,grid.488421.3
grid.256872.c,Related,grid.415514.0
grid.256883.2,Related,grid.452702.6
grid.256883.2,Related,grid.452209.8
grid.256883.2,Related,grid.478131.8
grid.257022.0,Related,grid.414173.4
grid.257022.0,Related,grid.470097.d
grid.257060.6,Related,grid.412034.0
grid.257127.4,Related,grid.411399.7
grid.257127.4,Related,grid.417781.c
grid.257143.6,Related,grid.495271.c
grid.257157.3,Parent,grid.253552.6
grid.257167.0,Parent,grid.212340.6
grid.257324.5,Parent,grid.430043.0
grid.257410.5,Child,grid.411377.7
grid.257410.5,Child,grid.431734.6
grid.257410.5,Child,grid.431736.4
grid.257410.5,Child,grid.257418.d
grid.257410.5,Child,grid.257425.3
grid.257410.5,Child,grid.411590.8
grid.257410.5,Child,grid.257427.1
grid.257410.5,Child,grid.257411.4
grid.257410.5,Child,grid.257412.7
grid.257410.5,Child,grid.257413.6
grid.257411.4,Parent,grid.257410.5
grid.257411.4,Parent,grid.411031.6
grid.257412.7,Parent,grid.257410.5
grid.257412.7,Parent,grid.411031.6
grid.257413.6,Related,grid.414180.8
grid.257413.6,Related,grid.411569.e
grid.257413.6,Related,grid.411570.6
grid.257413.6,Related,grid.488839.6
grid.257413.6,Related,grid.415433.4
grid.257413.6,Related,grid.280828.8
grid.257413.6,Related,grid.414923.9
grid.257413.6,Parent,grid.257410.5
grid.257413.6,Parent,grid.411031.6
grid.257418.d,Parent,grid.257410.5
grid.257425.3,Parent,grid.257410.5
grid.257427.1,Parent,grid.257410.5
grid.257427.1,Parent,grid.437102.3
grid.258041.a,Related,grid.416022.3
grid.258164.c,Related,grid.412601.0
grid.258164.c,Related,grid.440218.b
grid.258202.f,Parent,grid.212340.6
grid.258269.2,Related,grid.411966.d
grid.258269.2,Related,grid.415976.8
grid.258331.e,Child,grid.471800.a
grid.258333.c,Related,grid.410788.2
grid.258333.c,Related,grid.474800.f
grid.258405.e,Related,grid.416836.e
grid.258509.3,Parent,grid.298187.d
grid.258518.3,Parent,grid.449859.d
grid.258525.d,Child,grid.469844.3
grid.258525.d,Child,grid.468787.2
grid.258525.d,Child,grid.468864.0
grid.258525.d,Child,grid.462250.7
grid.258525.d,Child,grid.468980.b
grid.258525.d,Child,grid.468839.8
grid.258525.d,Child,grid.462256.1
grid.258525.d,Child,grid.462421.7
grid.258525.d,Child,grid.468975.1
grid.258525.d,Child,grid.469016.c
grid.258525.d,Child,grid.469401.e
grid.258525.d,Child,grid.469223.8
grid.258525.d,Child,grid.469172.f
grid.258525.d,Child,grid.469176.b
grid.258525.d,Child,grid.469428.5
grid.258622.9,Related,grid.413111.7
grid.258622.9,Related,grid.461877.b
grid.258676.8,Related,grid.411120.7
grid.258769.7,Parent,grid.437102.3
grid.258799.8,Related,grid.411217.0
grid.258799.8,Child,grid.474848.3
grid.258803.4,Related,grid.411235.0
grid.258894.a,Related,grid.422958.0
grid.258921.5,Parent,grid.469273.d
grid.259030.d,Parent,grid.212340.6
grid.259136.a,Parent,grid.437102.3
grid.259178.0,Related,grid.413720.3
grid.259234.b,Related,grid.417069.d
grid.259234.b,Parent,grid.410428.b
grid.259235.a,Parent,grid.487639.7
grid.259237.8,Parent,grid.462951.d
grid.259411.a,Parent,grid.430043.0
grid.259614.d,Parent,grid.437102.3
grid.259676.9,Related,grid.461315.4
grid.259676.9,Child,grid.490061.a
grid.259768.7,Parent,grid.411362.3
grid.259805.3,Parent,grid.462951.d
grid.259828.c,Related,grid.467988.c
grid.259828.c,Related,grid.280644.c
grid.259828.c,Related,grid.416044.3
grid.259828.c,Related,grid.416226.5
grid.259870.1,Related,grid.431308.d
grid.259906.1,Related,grid.286844.4
grid.259906.1,Related,grid.430768.e
grid.259956.4,Related,grid.413057.4
grid.259956.4,Parent,grid.449859.d
grid.260023.5,Related,grid.429274.e
grid.260023.5,Related,grid.415427.1
grid.260024.2,Related,grid.413330.6
grid.260024.2,Related,grid.413334.2
grid.260024.2,Related,grid.416777.4
grid.260026.0,Related,grid.412075.5
grid.260049.9,Parent,grid.437102.3
grid.260053.2,Related,grid.433546.3
grid.260055.4,Related,grid.414886.7
grid.260128.f,Parent,grid.411035.2
grid.260198.4,Parent,grid.460394.c
grid.260433.0,Related,grid.411885.1
grid.260463.5,Related,grid.412604.5
grid.260463.5,Related,grid.412455.3
grid.260463.5,Related,grid.479689.d
grid.260483.b,Related,grid.459816.7
grid.260483.b,Related,grid.479690.5
grid.260483.b,Related,grid.440183.a
grid.260539.b,Parent,grid.454196.b
grid.260770.4,Related,grid.470147.1
grid.260770.4,Related,grid.278247.c
grid.260770.4,Parent,grid.454196.b
grid.260911.d,Parent,grid.212340.6
grid.260914.8,Related,grid.287625.c
grid.260914.8,Related,grid.413191.f
grid.260914.8,Related,grid.412034.0
grid.260914.8,Related,grid.416350.5
grid.260914.8,Related,grid.417280.8
grid.260917.b,Related,grid.287625.c
grid.260917.b,Related,grid.413451.6
grid.260917.b,Related,grid.413189.6
grid.260917.b,Related,grid.413321.6
grid.260917.b,Related,grid.417317.7
grid.260917.b,Related,grid.415895.4
grid.260917.b,Related,grid.415455.4
grid.260917.b,Related,grid.416590.f
grid.260917.b,Related,grid.416977.a
grid.260917.b,Related,grid.416571.0
grid.260917.b,Related,grid.416582.c
grid.260917.b,Related,grid.416744.4
grid.260917.b,Related,grid.416971.c
grid.260917.b,Related,grid.430773.4
grid.260917.b,Related,grid.417052.5
grid.260917.b,Related,grid.417280.8
grid.260957.f,Parent,grid.462951.d
grid.260969.2,Related,grid.495549.0
grid.260969.2,Related,grid.412178.9
grid.260975.f,Related,grid.412181.f
grid.261037.1,Parent,grid.410711.2
grid.261038.e,Parent,grid.410711.2
grid.261055.5,Child,grid.452313.2
grid.261080.d,Related,grid.416777.4
grid.261103.7,Related,grid.413473.6
grid.261103.7,Related,grid.414249.e
grid.261103.7,Parent,grid.449859.d
grid.261110.5,Related,grid.413911.f
grid.261112.7,Related,grid.488089.5
grid.261112.7,Related,grid.454662.7
grid.261120.6,Parent,grid.468834.5
grid.261192.f,Parent,grid.462951.d
grid.261277.7,Related,grid.461921.9
grid.261277.7,Related,grid.427918.1
grid.261277.7,Related,grid.417118.a
grid.261277.7,Related,grid.417120.1
grid.261323.7,Parent,grid.431308.d
grid.261331.4,Related,grid.413944.f
grid.261331.4,Related,grid.240344.5
grid.261331.4,Related,grid.430495.f
grid.261331.4,Related,grid.412332.5
grid.261331.4,Parent,grid.449859.d
grid.261331.4,Child,grid.460039.8
grid.261331.4,Child,grid.447251.1
grid.261331.4,Child,grid.431214.1
grid.261331.4,Child,grid.470004.7
grid.261356.5,Related,grid.415664.4
grid.261356.5,Related,grid.412342.2
grid.261367.7,Parent,grid.411363.2
grid.261368.8,Child,grid.453475.4
grid.261432.0,Child,grid.462866.8
grid.261445.0,Related,grid.470114.7
grid.261455.1,Related,grid.416985.7
grid.261572.5,Related,grid.413321.6
grid.261572.5,Related,grid.415895.4
grid.261593.a,Related,grid.417327.4
grid.261674.0,Related,grid.413220.6
grid.261815.9,Parent,grid.29857.31
grid.261928.6,Parent,grid.410441.4
grid.262103.4,Parent,grid.264763.2
grid.262209.d,Parent,grid.411031.6
grid.262220.6,Parent,grid.411031.6
grid.262229.f,Related,grid.412588.2
grid.262229.f,Related,grid.412591.a
grid.262273.0,Parent,grid.212340.6
grid.262276.5,Parent,grid.212340.6
grid.262285.9,Related,grid.413332.4
grid.262539.9,Related,grid.413904.b
grid.262613.2,Related,grid.465850.a
grid.262641.5,Related,grid.413330.6
grid.262641.5,Related,grid.413334.2
grid.262641.5,Related,grid.417090.b
grid.262641.5,Related,grid.416168.c
grid.262671.6,Related,grid.411897.2
grid.262743.6,Related,grid.416272.4
grid.262743.6,Related,grid.240684.c
grid.262863.b,Related,grid.287625.c
grid.262863.b,Related,grid.415353.5
grid.262863.b,Related,grid.189747.4
grid.262962.b,Related,grid.413397.b
grid.262962.b,Related,grid.412359.8
grid.263037.3,Parent,grid.410443.6
grid.263038.c,Parent,grid.427222.3
grid.263046.5,Parent,grid.469273.d
grid.263081.e,Parent,grid.253552.6
grid.263091.f,Parent,grid.253552.6
grid.263171.0,Related,grid.470107.5
grid.263187.9,Related,grid.496672.8
grid.263224.3,Parent,grid.461965.9
grid.263379.a,Related,grid.414975.a
grid.263379.a,Related,grid.414997.6
grid.263451.7,Related,grid.411917.b
grid.263451.7,Related,grid.412614.4
grid.263451.7,Related,grid.411679.c
grid.263452.4,Child,grid.464423.3
grid.263518.b,Related,grid.412568.c
grid.263520.0,Parent,grid.437102.3
grid.263652.6,Parent,grid.449859.d
grid.263708.8,Related,grid.264978.6
grid.263717.6,Parent,grid.437102.3
grid.263759.c,Parent,grid.253552.6
grid.263761.7,Related,grid.452253.7
grid.263761.7,Related,grid.429222.d
grid.263761.7,Related,grid.452255.1
grid.263761.7,Related,grid.459885.d
grid.263761.7,Related,grid.452666.5
grid.263761.7,Related,grid.460159.f
grid.263790.9,Child,grid.468375.b
grid.263826.b,Related,grid.452675.7
grid.263826.b,Related,grid.452290.8
grid.263831.d,Parent,grid.462951.d
grid.263848.3,Parent,grid.421474.0
grid.263856.c,Related,grid.433546.3
grid.263856.c,Parent,grid.411026.0
grid.263857.d,Parent,grid.411026.0
grid.263870.8,Child,grid.462866.8
grid.263872.a,Parent,grid.298187.d
grid.263880.7,Parent,grid.411032.5
grid.263883.4,Parent,grid.411032.5
grid.263884.3,Parent,grid.411032.5
grid.263886.1,Parent,grid.475669.f
grid.263934.9,Related,grid.252535.6
grid.264041.5,Related,grid.410394.b
grid.264200.2,Related,grid.411616.5
grid.264200.2,Related,grid.416224.7
grid.264200.2,Related,grid.416404.3
grid.264200.2,Related,grid.416557.4
grid.264200.2,Parent,grid.4464.2
grid.264245.3,Child,grid.255948.7
grid.264245.3,Child,grid.255951.f
grid.264245.3,Child,grid.255962.f
grid.264245.3,Child,grid.65456.34
grid.264245.3,Child,grid.462208.a
grid.264245.3,Child,grid.255986.5
grid.264245.3,Child,grid.422569.e
grid.264245.3,Child,grid.170430.1
grid.264245.3,Child,grid.15276.37
grid.264245.3,Child,grid.266865.9
grid.264245.3,Child,grid.170693.a
grid.264245.3,Child,grid.447546.0
grid.264245.3,Child,grid.447547.1
grid.264245.3,Child,grid.267436.2
grid.264257.0,Parent,grid.189747.4
grid.264260.4,Parent,grid.189747.4
grid.264262.6,Parent,grid.189747.4
grid.264266.2,Parent,grid.189747.4
grid.264268.c,Parent,grid.189747.4
grid.264269.d,Parent,grid.189747.4
grid.264270.5,Parent,grid.189747.4
grid.264271.4,Parent,grid.189747.4
grid.264272.7,Parent,grid.189747.4
grid.264273.6,Parent,grid.189747.4
grid.264274.1,Parent,grid.189747.4
grid.264274.1,Child,grid.467857.f
grid.264275.0,Parent,grid.189747.4
grid.264276.3,Parent,grid.189747.4
grid.264359.f,Parent,grid.469273.d
grid.264381.a,Related,grid.415735.1
grid.264381.a,Related,grid.414964.a
grid.264484.8,Related,grid.416771.2
grid.264601.7,Parent,grid.264763.2
grid.264706.1,Related,grid.412406.5
grid.264706.1,Related,grid.412305.1
grid.264727.2,Related,grid.416364.2
grid.264727.2,Related,grid.412530.1
grid.264727.2,Related,grid.412374.7
grid.264727.2,Related,grid.417047.1
grid.264727.2,Child,grid.469246.b
grid.264755.7,Parent,grid.264763.2
grid.264756.4,Related,grid.414303.1
grid.264756.4,Related,grid.411588.1
grid.264756.4,Related,grid.413775.3
grid.264756.4,Related,grid.416986.4
grid.264756.4,Related,grid.240145.6
grid.264756.4,Parent,grid.264763.2
grid.264756.4,Child,grid.412408.b
grid.264756.4,Child,grid.467068.b
grid.264756.4,Child,grid.412392.f
grid.264758.a,Parent,grid.264763.2
grid.264759.b,Parent,grid.264763.2
grid.264760.1,Parent,grid.264763.2
grid.264762.3,Parent,grid.264763.2
grid.264763.2,Child,grid.252888.d
grid.264763.2,Child,grid.262103.4
grid.264763.2,Child,grid.264601.7
grid.264763.2,Child,grid.416968.4
grid.264763.2,Child,grid.416970.d
grid.264763.2,Child,grid.418866.5
grid.264763.2,Child,grid.416967.b
grid.264763.2,Child,grid.416972.f
grid.264763.2,Child,grid.264755.7
grid.264763.2,Child,grid.264756.4
grid.264763.2,Child,grid.264764.5
grid.264763.2,Child,grid.469268.7
grid.264763.2,Child,grid.469272.c
grid.264763.2,Child,grid.264758.a
grid.264763.2,Child,grid.264759.b
grid.264763.2,Child,grid.264760.1
grid.264763.2,Child,grid.264762.3
