Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
SW3 4ZH,No,51.46324,-0.139336,529353,175449,TQ293754,12/1/2001 12:00:00 AM,4/1/2014 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5FJ,No,51.463324,-0.138901,529383,175459,TQ293754,6/1/2000 12:00:00 AM,4/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5FW,No,51.46324,-0.139336,529353,175449,TQ293754,12/1/2000 12:00:00 AM,9/1/2014 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5SW,No,51.46324,-0.139336,529353,175449,TQ293754,6/1/2008 12:00:00 AM,7/1/2013 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5TQ,No,51.463324,-0.138901,529383,175459,TQ293754,12/1/2000 12:00:00 AM,4/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5WZ,No,51.46324,-0.139336,529353,175449,TQ293754,6/1/2000 12:00:00 AM,4/1/2013 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5XJ,No,51.46324,-0.139336,529353,175449,TQ293754,8/1/2010 12:00:00 AM,11/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5XQ,Yes,51.463324,-0.138901,529383,175459,TQ293754,5/1/2006 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5XY,No,51.463324,-0.138901,529383,175459,TQ293754,8/1/1993 12:00:00 AM,2/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5XZ,No,51.463324,-0.138901,529383,175459,TQ293754,8/1/1993 12:00:00 AM,2/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 5YH,Yes,51.463324,-0.138901,529383,175459,TQ293754,9/1/2007 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6BH,Yes,51.463324,-0.138901,529383,175459,TQ293754,1/1/1983 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6QQ,No,51.463324,-0.138901,529383,175459,TQ293754,8/1/1993 12:00:00 AM,1/1/2017 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6WA,No,51.463324,-0.138901,529383,175459,TQ293754,6/1/1999 12:00:00 AM,6/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6WG,No,51.463324,-0.138901,529383,175459,TQ293754,12/1/2000 12:00:00 AM,6/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
